Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0001861,Suspended,NEW CACHE DORIS,GP,Doris Plant1,TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,54.0% - TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,,,54.54686,114.79252,17975.16,16657.93,,0.0,0.0,0.0,0.0,73.0,,95.02,,635.66,565.03,0.0,0.0,,0.0,0.0,12.59,12.59,,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,02-23-064-06W5M,2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001981,Suspended,NEW CACHE DORIS,GP,Doris Plant2,TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,100.0% - TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,,,54.47425,114.81144,18010.48,16915.72,,0.0,0.0,0.0,0.0,59.78,,83.7,,635.66,565.03,0.0,0.0,,0.0,0.0,12.59,12.59,,0.0,1617.64,1259.71,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,01-27-063-06W5M,2004-08-01,1617.64,1259.71,0.0,0.0,67.78,33.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001059,Suspended,DRUMHELLER  6-33-30-19W4,GP,Drumheller,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.61063,112.62140,8193.0,7698.6,,0.0,0.0,0.0,0.0,50.34,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,99.23,74.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-33-030-19W4M,2011-06-01,99.23,74.98,0.0,0.0,15.54,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001119,Active,WILLOW 02-05-028-17W4,GP,Drumheller East,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1974,,,51.35983,112.35782,35820.02,26000.07,,0.0,0.0,0.0,0.0,0.0,,188.79,,20999.86,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11227.24,10543.55,0.0,0.0,0.0,0.0,4.13,88.62,,0.0,Gas Plant Sweet,02-05-028-17W4M,2021-06-01,11227.24,10543.55,0.0,121.01,222.25,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,88.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001597,Suspended,DRUMHELLER 4-1-28-18W4,GP,Drumheller East Coulee Plant,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1988,,,51.35983,112.41619,12006.99,11759.78,,0.0,0.0,0.0,0.0,0.0,,182.49,0.0,19999.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2587.77,2528.19,0.0,0.0,0.0,0.0,1.26,11.06,,0.0,Gas Plant Sweet,04-01-028-18W4M,2015-01-01,2587.77,2528.19,0.0,16.86,82.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001109,Abandoned,VINTAGE WEST DRUMHELLER,GP,Drumheller West,OBSIDIAN ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,,,,51.54144,112.83806,1236.01,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,118.02,8.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,12-01-030-21W4M,2005-12-01,118.02,8.2,0.0,15.04,94.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0077308,Active,DRYDEN CREEK GAS PLANT,GP,Dryden Creek,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,1/1/2001,,,57.87710,118.41444,8482.58,8404.89,,0.0,0.0,0.0,0.0,89.99,,0.0,0.0,7062.93,7062.93,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,153.56,149.57,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,01-28-102-03W6M,2014-10-01,153.56,149.57,0.0,0.0,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001363,Suspended,DUHAMEL 3-32-45-21W5,GP,Duhamel,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,52.91796,113.01851,105.94,,,,,,,,,,,,,,,,,,,,,,83.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,03-32-045-21W4M,1997-07-01,83.05,0.0,0.0,12.08,97.51,115.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001169,Active,DUNVEGAN 15-3-81-4W6,GP,Dunvegan,CANADIAN NATURAL RESOURCES LIMITED,,78.3% - CANADIAN NATURAL RESOURCES LIMITED; 5.1% - ARC RESOURCES LTD.; 3.9% - CHAIR RESOURCES INC.; 1.0% - SIGNALTA RESOURCES LIMITED; 4.3% - TAQA NORTH LTD.; 0.9% - 119307 ALBERTA CORPORATION; 0.5% - 389592 ALBERTA LTD.; 0.6% - ARDEE RESOURCES LTD.; 0.7% - CUMULUS INVESTMENTS LTD.; 1.6% - PRAIRIE BIRCH ROYALTIES LTD.; 3.2% - W. F. BROWN EXPLORATION LTD,1/1/1972,,,55.99805,118.53230,238797.75,229287.51,,0.0,6204.77,0.0,0.0,2133.28,,3102.38,,160681.71,150087.32,0.0,3335.22,,2076.65,755.14,2265.43,6292.87,,0.0,34336.8,33160.35,0.0,0.0,0.0,0.0,371.3,0.0,,0.0,Gas Plant Sweet,15-03-081-04W6M,2021-06-01,34336.8,33160.35,42.38,430.6,791.75,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0090799,Active,EAGLESHAM GP 01-25-76-01W6,GP,Eaglesham,LONG RUN EXPLORATION LTD.,,100.0% - LONG RUN EXPLORATION LTD.,1/1/2006,,,55.60879,118.00369,23999.84,23899.9,,0.0,0.0,0.0,0.0,1080.49,,377.57,,21188.8,19776.21,1006.86,0.0,,0.0,0.0,0.0,377.57,,0.0,977.98,912.53,0.0,0.0,0.0,0.0,0.0,10.78,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,01-25-076-01W6M,2021-06-01,977.98,912.53,0.0,19.78,23.43,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001404,Suspended,EAGLESHAM SOUTH 2-24-77-25W5,GP,Eaglesham South,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.66695,117.76159,28357.67,27933.9,,0.0,0.0,0.0,0.0,0.0,,402.74,,21188.8,20305.93,314.64,251.71,,0.0,0.0,0.0,0.0,,0.0,163.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,02-14-077-25W5M,2014-04-01,163.74,0.0,0.0,0.0,163.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001355,Suspended,DEVON EAGLESHAM,GP,Eaglesham West,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.67053,117.90330,7945.8,7663.28,,0.0,0.0,0.0,0.0,151.66,,0.0,,6956.99,6356.64,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1134.31,989.87,0.0,0.0,0.0,0.0,3.5,0.0,,0.0,Gas Plant Sweet,05-13-077-26W5M,2008-06-01,1134.31,989.87,0.0,4.0,97.23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001944,Suspended,IMPERIAL EAST EDMONTON LPG,GP,East Edmonton Lpg,IMPERIAL OIL RESOURCES LIMITED,,100.0% - IMPERIAL OIL RESOURCES LIMITED,,,,49.00158,110.00785,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,178.91,0.0,0.0,0.0,,0.0,Gas Plant Sweet,01-01-001-01W4M,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001171,Suspended,MICHICHI 4-8-31-18W4,GP,East Michichi,CANADIAN NATURAL RESOURCES LIMITED,,74.9% - CANADIAN NATURAL RESOURCES LIMITED; 1.2% - ENCANA CORPORATION; 9.8% - SIGNALTA RESOURCES LIMITED; 8.4% - SONDE RESOURCES CORP.; 4.7% - CENTRICA CANADA LIMITED; 1.1% - CELTIC EXPLORATION ULC,1/1/1982,,,51.63617,112.52959,8828.67,8263.63,,0.0,0.0,0.0,0.0,0.0,,56.64,,9711.53,10241.25,0.0,0.0,,0.0,0.0,0.0,88.1,,0.0,1829.89,1685.22,0.0,0.0,0.0,0.0,0.0,16.57,,0.0,Gas Plant Sweet,04-08-031-18W4M,2017-06-01,1829.89,1685.22,0.0,21.19,102.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001906,Active,AMOCO ELLERSLIE,GP,Edmonton Ethane Extraction,ALTAGAS LTD.,,100.0% - ALTAGAS LTD.,1/1/1978,,,53.45590,113.48868,388461.29,,,,,,,,,,,356110.58,329368.56,0.0,22843.12,,0.0,0.0,0.0,7551.44,,0.0,147172.68,133314.03,5319.93,0.0,0.0,0.0,0.0,3568.06,,0.0,Gas Plant Mainline Straddle,04-04-052-24W4M,2021-06-01,147172.68,133314.03,0.0,13672.54,298.88,22.01,0.0,0.0,0.0,5319.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001084,Active,EDSON 04-11-053-18W5 GP,GP,Edson,REPSOL OIL & GAS CANADA INC.,,0.0% - CHAIR RESOURCES INC.; 0.0% - CONOCOPHILLIPS CANADA RESOURCES CORP.; 0.0% - CROCOTTA ENERGY INC.; 0.0% - CONOCOPHILLIPS CANADA (BRC) LTD.; 0.0% - DAYLIGHT ENERGY LTD.; 0.0% - ENERPLUS OIL & GAS LTD.; 0.0% - ENERMARK INC.; 59.0% - REPSOL OIL & GAS CANADA INC.; 22.0% - KEYERA ENERGY LTD.,1/1/1965,,,53.55751,116.55334,372569.69,353146.62,,0.0,0.0,0.0,0.0,3146.43,,8810.02,379.64,400000.0,400000.0,0.0,0.0,,0.0,0.0,3146.43,5034.3,,330.69,86449.82,77654.24,0.0,0.0,0.0,0.0,378.83,1664.02,,16.71,Gas Plant Sulphur Recovery,04-11-053-18W5M,2021-06-01,86449.82,77654.24,0.0,4020.46,4788.32,799.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.83,1664.02,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001511,Active,EDSON WEST 1-24-52-20W5,GP,Edson West,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1985,,,53.49930,116.80532,60034.93,55232.13,,0.0,0.0,0.0,0.0,1472.53,,2133.28,,40611.86,35314.66,0.0,0.0,,566.36,251.71,1258.57,2076.65,,0.0,24706.73,22385.02,0.0,0.0,0.0,0.0,396.72,592.94,,0.0,Gas Plant Sweet,01-24-052-20W5M,2021-06-01,24706.73,22385.02,0.0,1320.77,1167.74,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.72,592.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0140178,Active,ELMWORTH LNG PHASE 1,GP,Elmworth,FERUS NATURAL GAS FUELS INC.,,,,,,55.04512,119.63098,20000.11,4927.1,,0.0,0.0,0.0,0.0,0.0,,4326.35,,,,,,,,,,,,,749.49,713.83,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,08-08-070-11W6M,2021-06-01,749.49,713.83,0.0,0.0,5.65,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001802,Suspended,ELMWORTH 4-8-70-11W6,GP,Elmworth Deep Cut,CENOVUS ENERGY INC.,,87.0% - CONOCOPHILLIPS CANADA RESOURCES CORP.,1/1/1978,,,55.04150,119.63099,273618.0,,,,,,,,,,,249992.5,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,278480.04,256976.6,0.0,0.0,0.0,0.0,0.0,9195.53,,0.0,Gas Plant Sweet,01-08-070-11W6M,2005-12-01,278480.04,256976.6,0.0,14076.99,4223.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9195.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001350,Active,ELMWORTH  4-8-70-11W6,GP,Elmworth Shallow Cut,CENOVUS ENERGY INC.,,100.0% - CENOVUS ENERGY INC.,1/1/1979,,,55.04150,119.63099,725257.22,681714.24,,0.0,15734.06,0.0,0.0,770.25,,0.0,,450014.74,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,132341.34,118459.62,0.0,0.0,0.0,0.0,94.71,4650.81,,0.0,Gas Plant Sweet,01-08-070-11W6M,2021-06-01,132341.34,118459.62,0.0,10435.95,4456.83,709.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.71,4650.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001907,Abandoned,ATCO MIDSTREAM EMPRESS (3),GP,Empress Gas Liquids Joint Venture Straddle Plant,ATCO ENERGY SOLUTIONS LTD.,,,1/1/1983,,,50.67571,110.05414,1094754.54,,,,,,,,,,,953495.89,953495.89,0.0,10068.59,,10068.59,0.0,0.0,0.0,,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Mainline Straddle,01-10-020-01W4M,2016-10-01,2.28,0.0,0.0,0.0,0.8,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001901,Active,EMPRESS 6,GP,Empress Straddle Plant,PLAINS MIDSTREAM CANADA ULC,,100.0% - PLAINS MIDSTREAM CANADA ULC,1/1/1962,,,50.68290,110.03676,2399984.46,2281327.2,,32093.64,0.0,16990.75,6292.87,2831.79,,0.0,,1443338.86,1356507.17,0.0,34610.78,,16990.75,6922.16,3146.43,3146.43,,0.0,866314.58,810004.64,13251.11,0.0,13523.82,5091.33,1086.99,1240.39,,0.0,Gas Plant Mainline Straddle,10-11-020-01W4M,2021-06-01,866314.58,810004.64,0.0,51538.34,10188.4,1016.83,0.0,0.0,0.0,13251.11,0.0,13523.82,0.0,5091.33,0.0,0.0,1086.99,1240.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001882,Suspended,* ENCAL GRANLEA,GP,Encal Granlea,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,,,,49.67504,111.32264,,,,,,,,,,,,,,,,,,,,,,,409.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,07-29-008-10W4M,1996-03-01,409.88,0.0,0.0,0.0,1.59,0.0,408.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001275,Suspended,* ENCAL KILLAM,GP,Encal Killam,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,,,,52.64701,111.78915,,,,,,,,,,,,,,,,,,,,,,,353.39,303.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,10-27-042-13W4M,1992-02-01,353.39,303.1,0.0,0.0,23.02,0.0,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001529,Suspended,* ENCAL SINCLAIR,GP,Encal Sinclair,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,,,,55.23066,119.72758,7486.71,,,,,,,,,,,,,,,,,,,,,,256.2,234.56,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,02-14-072-12W6M,1995-01-01,256.2,234.56,0.0,2.73,75.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001860,Suspended,ENCAL WORSLEY,GP,Encal Worsley,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,,,,56.56099,119.35450,13984.61,,,,,,,,,,,,,,,,,,,,,,373.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,12-22-087-09W6M,2002-05-01,373.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001039,Suspended,VISTA MIDSTREAM ENCHANT GGS,GP,Enchant,CAMPUS ENERGY PARTNERS OPERATIONS INC.,,100.0% - CAMPUS ENERGY PARTNERS OPERATIONS INC.,1/1/1963,,,50.12981,112.22533,27192.29,26839.14,,,,,,12.59,,471.97,,59999.96,50999.67,0.0,0.0,,0.0,0.0,0.0,471.97,,0.99,2027.75,1738.39,0.0,0.0,0.0,0.0,0.0,12.22,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,11-35-013-17W4M,2011-10-01,2027.75,1738.39,0.0,15.95,96.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001538,Suspended,* ENERGY PROCESSORS PHOENIX,GP,Energy Processors Phoenix,ENERGY PROCESSORS LEASING LTD.,,100.0% - BAYTEX ENERGY LTD.,,,,52.36856,115.37771,1700.4,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,92.62,0.0,,0.0,Gas Plant Sweet,07-21-039-10W5M,1997-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001410,Suspended,* ENRON BLACKFOOT,GP,Enron Blackfoot,LYNX ENERGY ULC,,100.0% - LYNX ENERGY ULC,,,,50.89440,113.03709,176.57,,,,,,,,,,,,,,,,,,,,,,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,02-30-022-22W4M,1994-06-01,26.49,0.0,0.0,0.82,0.0,0.0,25.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001487,Abandoned,ENRON SANGUDO,GP,Enron Sangudo,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,53.88422,114.87291,2500.28,,,,,,,,,,,,,,,,,,,,,,153.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,09-31-056-06W5M,1999-10-01,153.11,0.0,0.0,0.0,15.83,0.0,137.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001329,Suspended,* PANCDN ENTICE,GP,Entice Phase 1,OVINTIV CANADA ULC,,100.0% - EMBER RESOURCES INC.,,,,51.38143,113.22520,7062.93,,,,,,,,,,,7062.93,7062.93,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,14369.31,13630.55,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,10-07-028-23W4M,1996-03-01,14369.31,13630.55,0.0,0.0,123.26,0.0,615.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001344,Active,EMBER ENTICE 01-24-028-24W4,GP,Entice Phase 2,EMBER RESOURCES INC.,,100.0% - EMBER RESOURCES INC.,,,,51.40330,113.24283,19988.1,19889.22,,0.0,0.0,0.0,0.0,11.96,,0.0,,14832.16,14832.16,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,10191.11,10053.61,0.0,0.0,0.0,0.0,9.54,0.0,,0.0,Gas Plant Sweet,01-24-028-24W4M,2021-06-01,10191.11,10053.61,0.0,11.07,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
